,Unnamed: 0,object_id,MergedDegree
15526,15526,p:105018,"0,1,0,0,0"
15527,15527,p:105479,"1,0,0,0,0"
15528,15528,p:60338,"0,1,0,0,0"
15529,15529,p:67265,"1,0,0,0,0"
15530,15530,p:105030,"1,0,0,0,0"
15531,15531,p:105498,"0,1,0,0,0"
15532,15532,p:105498,"1,0,0,0,0"
15533,15533,p:99429,"0,1,0,0,0"
15534,15534,p:63347,"1,0,0,0,0"
15535,15535,p:105507,"1,0,0,0,0"
15536,15536,p:105515,"0,1,0,0,0"
15537,15537,p:99380,"1,0,0,0,0"
15538,15538,p:65527,"1,0,0,0,0"
15539,15539,p:104372,"1,0,0,0,0"
15540,15540,p:20599,"0,0,1,0,0"
15541,15541,p:105552,"1,0,0,0,0"
15542,15542,p:105552,"0,1,0,0,0"
15543,15543,p:59057,"0,0,1,0,0"
15544,15544,p:95986,"0,1,0,0,0"
15545,15545,p:105575,"0,1,0,0,0"
15546,15546,p:105575,"0,1,0,0,0"
15547,15547,p:105580,"0,1,0,0,0"
15548,15548,p:105588,"0,1,0,0,0"
15549,15549,p:100845,"1,0,0,0,0"
15550,15550,p:105596,"1,0,0,0,0"
15551,15551,p:105596,"0,1,0,0,0"
15552,15552,p:69706,"1,0,0,0,0"
15553,15553,p:105610,"1,0,0,0,0"
15554,15554,p:105612,"1,0,0,0,0"
15555,15555,p:15795,"0,0,1,0,0"
15556,15556,p:27030,"1,0,0,0,0"
15557,15557,p:27030,"0,1,0,0,0"
15558,15558,p:105640,"1,0,0,0,0"
15559,15559,p:105641,"0,1,0,0,0"
15560,15560,p:105642,"1,0,0,0,0"
15561,15561,p:72805,"0,1,0,0,0"
15562,15562,p:105648,"1,0,0,0,0"
15563,15563,p:105649,"0,1,0,0,0"
15564,15564,p:105651,"1,0,0,0,0"
15565,15565,p:13594,"0,0,1,0,0"
15566,15566,p:105653,"1,0,0,0,0"
15567,15567,p:105654,"0,1,0,0,0"
15568,15568,p:105655,"1,0,0,0,0"
15569,15569,p:105661,"1,0,0,0,0"
15570,15570,p:105662,"0,0,0,0,1"
15571,15571,p:105667,"0,1,0,0,0"
15572,15572,p:105678,"1,0,0,0,0"
15573,15573,p:52039,"0,1,0,0,0"
15574,15574,p:50255,"1,0,0,0,0"
15575,15575,p:50258,"0,1,0,0,0"
15576,15576,p:50256,"1,0,0,0,0"
15577,15577,p:50262,"0,1,0,0,0"
15578,15578,p:50260,"1,0,0,0,0"
15579,15579,p:50261,"0,1,0,0,0"
15580,15580,p:50259,"0,1,0,0,0"
15581,15581,p:59115,"1,0,0,0,0"
15582,15582,p:59119,"1,0,0,0,0"
15583,15583,p:32418,"0,1,0,0,0"
15584,15584,p:32419,"1,0,0,0,0"
15585,15585,p:104429,"1,0,0,0,0"
15586,15586,p:59782,"1,0,0,0,0"
15587,15587,p:59782,"0,1,0,0,0"
15588,15588,p:59783,"0,0,1,0,0"
15589,15589,p:59784,"1,0,0,0,0"
15590,15590,p:59785,"0,0,0,0,1"
15591,15591,p:59785,"1,0,0,0,0"
15592,15592,p:105713,"1,0,0,0,0"
15593,15593,p:105724,"0,1,0,0,0"
15594,15594,p:105724,"0,1,0,0,0"
15595,15595,p:105750,"0,0,0,0,1"
15596,15596,p:104925,"1,0,0,0,0"
15597,15597,p:105753,"1,0,0,0,0"
15598,15598,p:105753,"0,0,0,0,1"
15599,15599,p:104986,"0,1,0,0,0"
15600,15600,p:104986,"1,0,0,0,0"
15601,15601,p:105754,"1,0,0,0,0"
15602,15602,p:105755,"1,0,0,0,0"
15603,15603,p:105756,"0,1,0,0,0"
15604,15604,p:105268,"0,1,0,0,0"
15605,15605,p:105268,"1,0,0,0,0"
15606,15606,p:105788,"1,0,0,0,0"
15607,15607,p:105791,"0,1,0,0,0"
15608,15608,p:105791,"0,1,0,0,0"
15609,15609,p:105791,"1,0,0,0,0"
15610,15610,p:7232,"0,0,1,0,0"
15611,15611,p:105805,"0,1,0,0,0"
15612,15612,p:105287,"1,0,0,0,0"
15613,15613,p:103892,"1,0,0,0,0"
15614,15614,p:98728,"0,0,1,0,0"
15615,15615,p:105853,"0,1,0,0,0"
15616,15616,p:94063,"0,1,0,0,0"
15617,15617,p:13980,"1,0,0,0,0"
15618,15618,p:105908,"1,0,0,0,0"
15619,15619,p:105772,"1,0,0,0,0"
15620,15620,p:105944,"1,0,0,0,0"
15621,15621,p:105949,"0,1,0,0,0"
15622,15622,p:105949,"1,0,0,0,0"
15623,15623,p:6,"0,0,1,0,0"
15624,15624,p:83354,"1,0,0,0,0"
15625,15625,p:105957,"1,0,0,0,0"
15626,15626,p:85850,"1,0,0,0,0"
15627,15627,p:105973,"0,0,1,0,0"
15628,15628,p:105973,"1,0,0,0,0"
15629,15629,p:105991,"0,1,0,0,0"
15630,15630,p:104647,"1,0,0,0,0"
15631,15631,p:104646,"1,0,0,0,0"
15632,15632,p:104648,"1,0,0,0,0"
15633,15633,p:106012,"1,0,0,0,0"
15634,15634,p:106014,"1,0,0,0,0"
15635,15635,p:106013,"1,0,0,0,0"
15636,15636,p:44178,"1,0,0,0,0"
15637,15637,p:106017,"1,0,0,0,0"
15638,15638,p:106018,"1,0,0,0,0"
15639,15639,p:105056,"1,0,0,0,0"
15640,15640,p:105055,"1,0,0,0,0"
15641,15641,p:106037,"1,0,0,0,0"
15642,15642,p:106045,"1,0,0,0,0"
15643,15643,p:106049,"1,0,0,0,0"
15644,15644,p:102982,"0,0,1,0,0"
15645,15645,p:106068,"1,0,0,0,0"
15646,15646,p:106073,"0,0,1,0,0"
15647,15647,p:70664,"1,0,0,0,0"
15648,15648,p:106094,"0,1,0,0,0"
15649,15649,p:2112,"1,0,0,0,0"
15650,15650,p:103426,"1,0,0,0,0"
15651,15651,p:106128,"1,0,0,0,0"
15652,15652,p:106129,"0,0,0,0,1"
15653,15653,p:106130,"1,0,0,0,0"
15654,15654,p:83782,"0,1,0,0,0"
15655,15655,p:83783,"0,1,0,0,0"
15656,15656,p:106146,"0,1,0,0,0"
15657,15657,p:65422,"0,1,0,0,0"
15658,15658,p:65423,"1,0,0,0,0"
15659,15659,p:105598,"1,0,0,0,0"
15660,15660,p:103762,"0,1,0,0,0"
15661,15661,p:12812,"1,0,0,0,0"
15662,15662,p:12812,"1,0,0,0,0"
15663,15663,p:106193,"0,1,0,0,0"
15664,15664,p:106195,"0,0,0,0,1"
15665,15665,p:106199,"1,0,0,0,0"
15666,15666,p:87792,"0,0,1,0,0"
15667,15667,p:106224,"0,0,0,0,1"
15668,15668,p:106226,"0,0,0,0,1"
15669,15669,p:30761,"0,1,0,0,0"
15670,15670,p:30762,"1,0,0,0,0"
15671,15671,p:55659,"0,1,0,0,0"
15672,15672,p:106230,"1,0,0,0,0"
15673,15673,p:106231,"0,0,0,0,1"
15674,15674,p:106232,"0,1,0,0,0"
15675,15675,p:61873,"0,1,0,0,0"
15676,15676,p:61871,"1,0,0,0,0"
15677,15677,p:61874,"1,0,0,0,0"
15678,15678,p:106236,"0,0,0,0,1"
15679,15679,p:106238,"0,1,0,0,0"
15680,15680,p:60821,"1,0,0,0,0"
15681,15681,p:106249,"0,1,0,0,0"
15682,15682,p:60822,"1,0,0,0,0"
15683,15683,p:106248,"1,0,0,0,0"
15684,15684,p:71978,"0,1,0,0,0"
15685,15685,p:82315,"0,0,1,0,0"
15686,15686,p:82316,"0,0,1,0,0"
15687,15687,p:103285,"1,0,0,0,0"
15688,15688,p:106264,"0,1,0,0,0"
15689,15689,p:106267,"1,0,0,0,0"
15690,15690,p:94052,"0,1,0,0,0"
15691,15691,p:94052,"1,0,0,0,0"
15692,15692,p:95913,"1,0,0,0,0"
15693,15693,p:61589,"0,0,0,0,1"
15694,15694,p:61589,"1,0,0,0,0"
15695,15695,p:105169,"0,0,1,0,0"
15696,15696,p:106348,"1,0,0,0,0"
15697,15697,p:106358,"1,0,0,0,0"
15698,15698,p:106361,"1,0,0,0,0"
15699,15699,p:106362,"0,1,0,0,0"
15700,15700,p:106389,"0,0,1,0,0"
15701,15701,p:78176,"0,1,0,0,0"
15702,15702,p:106404,"0,1,0,0,0"
15703,15703,p:106403,"1,0,0,0,0"
15704,15704,p:3191,"1,0,0,0,0"
15705,15705,p:3191,"0,1,0,0,0"
15706,15706,p:106440,"0,0,0,0,1"
15707,15707,p:104700,"1,0,0,0,0"
15708,15708,p:93500,"1,0,0,0,0"
15709,15709,p:106458,"1,0,0,0,0"
15710,15710,p:27407,"0,1,0,0,0"
15711,15711,p:106469,"1,0,0,0,0"
15712,15712,p:106494,"0,0,1,0,0"
15713,15713,p:106495,"1,0,0,0,0"
15714,15714,p:106496,"0,0,1,0,0"
15715,15715,p:106505,"1,0,0,0,0"
15716,15716,p:106505,"0,0,1,0,0"
15717,15717,p:103376,"1,0,0,0,0"
15718,15718,p:106513,"1,0,0,0,0"
15719,15719,p:106515,"0,1,0,0,0"
15720,15720,p:106515,"0,1,0,0,0"
15721,15721,p:106515,"1,0,0,0,0"
15722,15722,p:106523,"0,1,0,0,0"
15723,15723,p:106523,"1,0,0,0,0"
15724,15724,p:106550,"0,1,0,0,0"
15725,15725,p:106558,"0,1,0,0,0"
15726,15726,p:106556,"0,1,0,0,0"
15727,15727,p:106557,"1,0,0,0,0"
15728,15728,p:104494,"1,0,0,0,0"
15729,15729,p:106580,"0,1,0,0,0"
15730,15730,p:78398,"1,0,0,0,0"
15731,15731,p:106603,"1,0,0,0,0"
15732,15732,p:1130,"1,0,0,0,0"
15733,15733,p:1130,"0,0,1,0,0"
15734,15734,p:106635,"1,0,0,0,0"
15735,15735,p:106638,"1,0,0,0,0"
15736,15736,p:43357,"1,0,0,0,0"
15737,15737,p:76961,"1,0,0,0,0"
15738,15738,p:15304,"1,0,0,0,0"
15739,15739,p:106657,"1,0,0,0,0"
15740,15740,p:106661,"1,0,0,0,0"
15741,15741,p:19432,"0,0,1,0,0"
15742,15742,p:106680,"0,0,1,0,0"
15743,15743,p:106680,"0,0,1,0,0"
15744,15744,p:106680,"0,0,1,0,0"
15745,15745,p:93413,"1,0,0,0,0"
15746,15746,p:106684,"1,0,0,0,0"
15747,15747,p:49072,"1,0,0,0,0"
15748,15748,p:49072,"0,0,0,0,1"
15749,15749,p:106712,"1,0,0,0,0"
15750,15750,p:106713,"0,1,0,0,0"
15751,15751,p:103824,"1,0,0,0,0"
15752,15752,p:106739,"0,1,0,0,0"
15753,15753,p:106744,"0,0,1,0,0"
15754,15754,p:106745,"1,0,0,0,0"
15755,15755,p:106746,"0,0,0,0,1"
15756,15756,p:106748,"1,0,0,0,0"
15757,15757,p:106748,"0,0,1,0,0"
15758,15758,p:106748,"0,0,1,0,0"
15759,15759,p:106748,"0,0,1,0,0"
15760,15760,p:106748,"0,0,1,0,0"
15761,15761,p:106748,"0,0,1,0,0"
15762,15762,p:106773,"1,0,0,0,0"
15763,15763,p:106829,"1,0,0,0,0"
15764,15764,p:106829,"0,0,1,0,0"
15765,15765,p:106829,"0,1,0,0,0"
15766,15766,p:106830,"0,1,0,0,0"
15767,15767,p:106832,"1,0,0,0,0"
15768,15768,p:35363,"0,1,0,0,0"
15769,15769,p:106842,"1,0,0,0,0"
15770,15770,p:106846,"1,0,0,0,0"
15771,15771,p:106849,"1,0,0,0,0"
15772,15772,p:106852,"1,0,0,0,0"
15773,15773,p:106891,"1,0,0,0,0"
15774,15774,p:106891,"1,0,0,0,0"
15775,15775,p:15655,"1,0,0,0,0"
15776,15776,p:28610,"0,1,0,0,0"
15777,15777,p:28610,"0,1,0,0,0"
15778,15778,p:106924,"0,1,0,0,0"
15779,15779,p:106939,"1,0,0,0,0"
15780,15780,p:106937,"1,0,0,0,0"
15781,15781,p:106938,"1,0,0,0,0"
15782,15782,p:78176,"1,0,0,0,0"
15783,15783,p:92073,"1,0,0,0,0"
15784,15784,p:92073,"0,1,0,0,0"
15785,15785,p:106968,"1,0,0,0,0"
15786,15786,p:12814,"0,1,0,0,0"
15787,15787,p:12814,"1,0,0,0,0"
15788,15788,p:12814,"0,1,0,0,0"
15789,15789,p:106991,"1,0,0,0,0"
15790,15790,p:106991,"0,0,0,0,1"
15791,15791,p:107006,"1,0,0,0,0"
15792,15792,p:107010,"1,0,0,0,0"
15793,15793,p:107017,"1,0,0,0,0"
15794,15794,p:107017,"0,1,0,0,0"
15795,15795,p:107018,"0,0,1,0,0"
15796,15796,p:107018,"0,0,0,0,1"
15797,15797,p:107024,"1,0,0,0,0"
15798,15798,p:11524,"0,0,0,1,0"
15799,15799,p:11524,"0,1,0,0,0"
15800,15800,p:11524,"1,0,0,0,0"
15801,15801,p:11524,"0,0,0,1,0"
15802,15802,p:107028,"1,0,0,0,0"
15803,15803,p:107038,"1,0,0,0,0"
15804,15804,p:107038,"0,0,1,0,0"
15805,15805,p:107047,"1,0,0,0,0"
15806,15806,p:107049,"1,0,0,0,0"
15807,15807,p:107096,"0,1,0,0,0"
15808,15808,p:107096,"0,1,0,0,0"
15809,15809,p:107096,"1,0,0,0,0"
15810,15810,p:107110,"1,0,0,0,0"
15811,15811,p:81100,"0,0,0,0,1"
15812,15812,p:18488,"0,1,0,0,0"
15813,15813,p:107176,"1,0,0,0,0"
15814,15814,p:86973,"1,0,0,0,0"
15815,15815,p:107183,"0,1,0,0,0"
15816,15816,p:107183,"1,0,0,0,0"
15817,15817,p:86241,"1,0,0,0,0"
15818,15818,p:86241,"0,1,0,0,0"
15819,15819,p:107215,"0,0,1,0,0"
15820,15820,p:107215,"1,0,0,0,0"
15821,15821,p:107217,"0,1,0,0,0"
15822,15822,p:106555,"0,1,0,0,0"
15823,15823,p:107264,"1,0,0,0,0"
15824,15824,p:58967,"1,0,0,0,0"
15825,15825,p:107291,"1,0,0,0,0"
15826,15826,p:107295,"1,0,0,0,0"
15827,15827,p:107295,"0,1,0,0,0"
15828,15828,p:107229,"0,0,1,0,0"
15829,15829,p:63135,"1,0,0,0,0"
15830,15830,p:107311,"0,0,1,0,0"
15831,15831,p:104522,"1,0,0,0,0"
15832,15832,p:104522,"0,1,0,0,0"
15833,15833,p:107316,"1,0,0,0,0"
15834,15834,p:107317,"1,0,0,0,0"
15835,15835,p:105467,"1,0,0,0,0"
15836,15836,p:105467,"0,1,0,0,0"
15837,15837,p:105467,"0,1,0,0,0"
15838,15838,p:35394,"1,0,0,0,0"
15839,15839,p:107322,"1,0,0,0,0"
15840,15840,p:107323,"1,0,0,0,0"
15841,15841,p:107323,"0,1,0,0,0"
15842,15842,p:107324,"1,0,0,0,0"
15843,15843,p:107324,"1,0,0,0,0"
15844,15844,p:75251,"1,0,0,0,0"
15845,15845,p:106132,"0,1,0,0,0"
15846,15846,p:107334,"1,0,0,0,0"
15847,15847,p:100430,"1,0,0,0,0"
15848,15848,p:100430,"0,1,0,0,0"
15849,15849,p:107346,"0,1,0,0,0"
15850,15850,p:107346,"1,0,0,0,0"
15851,15851,p:107353,"0,1,0,0,0"
15852,15852,p:107354,"0,1,0,0,0"
15853,15853,p:105735,"0,1,0,0,0"
15854,15854,p:105735,"0,1,0,0,0"
15855,15855,p:106814,"1,0,0,0,0"
15856,15856,p:107375,"0,1,0,0,0"
15857,15857,p:107386,"1,0,0,0,0"
15858,15858,p:107388,"1,0,0,0,0"
15859,15859,p:107388,"0,1,0,0,0"
15860,15860,p:105415,"1,0,0,0,0"
15861,15861,p:105415,"0,1,0,0,0"
15862,15862,p:107423,"0,1,0,0,0"
15863,15863,p:107423,"0,1,0,0,0"
15864,15864,p:107440,"0,1,0,0,0"
15865,15865,p:107442,"1,0,0,0,0"
15866,15866,p:107367,"0,0,0,0,1"
15867,15867,p:107460,"1,0,0,0,0"
15868,15868,p:107460,"0,1,0,0,0"
15869,15869,p:107464,"1,0,0,0,0"
15870,15870,p:107464,"0,1,0,0,0"
15871,15871,p:107464,"0,0,0,0,1"
15872,15872,p:107465,"0,1,0,0,0"
15873,15873,p:107465,"1,0,0,0,0"
15874,15874,p:12502,"1,0,0,0,0"
15875,15875,p:107487,"1,0,0,0,0"
15876,15876,p:107488,"1,0,0,0,0"
15877,15877,p:107491,"0,0,1,0,0"
15878,15878,p:107497,"1,0,0,0,0"
15879,15879,p:107497,"0,1,0,0,0"
15880,15880,p:107508,"1,0,0,0,0"
15881,15881,p:87027,"1,0,0,0,0"
15882,15882,p:107517,"0,0,0,0,1"
15883,15883,p:107517,"0,1,0,0,0"
15884,15884,p:107517,"0,1,0,0,0"
15885,15885,p:107517,"1,0,0,0,0"
15886,15886,p:107522,"1,0,0,0,0"
15887,15887,p:99822,"0,1,0,0,0"
15888,15888,p:99822,"0,1,0,0,0"
15889,15889,p:99822,"1,0,0,0,0"
15890,15890,p:107526,"1,0,0,0,0"
15891,15891,p:107526,"0,1,0,0,0"
15892,15892,p:74022,"1,0,0,0,0"
15893,15893,p:107536,"1,0,0,0,0"
15894,15894,p:107536,"0,1,0,0,0"
15895,15895,p:103978,"1,0,0,0,0"
15896,15896,p:107582,"1,0,0,0,0"
15897,15897,p:107590,"0,0,0,0,1"
15898,15898,p:5577,"1,0,0,0,0"
15899,15899,p:5577,"1,0,0,0,0"
15900,15900,p:5577,"0,1,0,0,0"
15901,15901,p:107609,"0,1,0,0,0"
15902,15902,p:107614,"1,0,0,0,0"
15903,15903,p:107615,"1,0,0,0,0"
15904,15904,p:107615,"0,0,0,0,1"
15905,15905,p:106053,"1,0,0,0,0"
15906,15906,p:106053,"0,1,0,0,0"
15907,15907,p:17370,"0,1,0,0,0"
15908,15908,p:46100,"0,0,1,0,0"
15909,15909,p:46100,"0,0,1,0,0"
15910,15910,p:107642,"1,0,0,0,0"
15911,15911,p:107657,"1,0,0,0,0"
15912,15912,p:32929,"0,1,0,0,0"
15913,15913,p:32929,"1,0,0,0,0"
15914,15914,p:75712,"1,0,0,0,0"
15915,15915,p:107694,"0,0,0,0,1"
15916,15916,p:107694,"1,0,0,0,0"
15917,15917,p:66297,"1,0,0,0,0"
15918,15918,p:106615,"1,0,0,0,0"
15919,15919,p:106615,"1,0,0,0,0"
15920,15920,p:106615,"0,1,0,0,0"
15921,15921,p:106882,"0,1,0,0,0"
15922,15922,p:81205,"0,1,0,0,0"
15923,15923,p:81205,"1,0,0,0,0"
15924,15924,p:93188,"1,0,0,0,0"
15925,15925,p:65595,"1,0,0,0,0"
15926,15926,p:107491,"0,1,0,0,0"
15927,15927,p:107747,"1,0,0,0,0"
15928,15928,p:107414,"1,0,0,0,0"
15929,15929,p:107367,"0,0,0,0,1"
15930,15930,p:84709,"1,0,0,0,0"
15931,15931,p:84709,"0,1,0,0,0"
15932,15932,p:107788,"0,1,0,0,0"
15933,15933,p:107788,"0,1,0,0,0"
15934,15934,p:107798,"0,1,0,0,0"
15935,15935,p:107799,"1,0,0,0,0"
15936,15936,p:107802,"1,0,0,0,0"
15937,15937,p:107803,"0,1,0,0,0"
15938,15938,p:107804,"0,1,0,0,0"
15939,15939,p:107837,"1,0,0,0,0"
15940,15940,p:107854,"1,0,0,0,0"
15941,15941,p:107854,"0,1,0,0,0"
15942,15942,p:107890,"1,0,0,0,0"
15943,15943,p:107898,"0,1,0,0,0"
15944,15944,p:107898,"1,0,0,0,0"
15945,15945,p:107903,"1,0,0,0,0"
15946,15946,p:107905,"1,0,0,0,0"
15947,15947,p:102606,"0,1,0,0,0"
15948,15948,p:102606,"0,1,0,0,0"
15949,15949,p:107275,"1,0,0,0,0"
15950,15950,p:107908,"1,0,0,0,0"
15951,15951,p:107931,"0,1,0,0,0"
15952,15952,p:107932,"0,1,0,0,0"
15953,15953,p:75526,"1,0,0,0,0"
15954,15954,p:75526,"0,1,0,0,0"
15955,15955,p:107948,"0,0,1,0,0"
15956,15956,p:107969,"1,0,0,0,0"
15957,15957,p:107972,"0,0,1,0,0"
15958,15958,p:107375,"1,0,0,0,0"
15959,15959,p:107996,"1,0,0,0,0"
15960,15960,p:52837,"1,0,0,0,0"
15961,15961,p:108012,"0,1,0,0,0"
15962,15962,p:108013,"0,1,0,0,0"
15963,15963,p:108013,"1,0,0,0,0"
15964,15964,p:108026,"1,0,0,0,0"
15965,15965,p:100809,"0,0,1,0,0"
15966,15966,p:108056,"0,0,0,0,1"
15967,15967,p:108056,"1,0,0,0,0"
15968,15968,p:108126,"0,1,0,0,0"
15969,15969,p:108126,"0,1,0,0,0"
15970,15970,p:108132,"1,0,0,0,0"
15971,15971,p:108134,"1,0,0,0,0"
15972,15972,p:108137,"1,0,0,0,0"
15973,15973,p:97407,"1,0,0,0,0"
15974,15974,p:97407,"0,1,0,0,0"
15975,15975,p:97407,"0,1,0,0,0"
15976,15976,p:51303,"0,1,0,0,0"
15977,15977,p:2439,"1,0,0,0,0"
15978,15978,p:108221,"1,0,0,0,0"
15979,15979,p:21670,"1,0,0,0,0"
15980,15980,p:21670,"1,0,0,0,0"
15981,15981,p:101717,"1,0,0,0,0"
15982,15982,p:9370,"1,0,0,0,0"
15983,15983,p:88804,"1,0,0,0,0"
15984,15984,p:79533,"0,1,0,0,0"
15985,15985,p:65742,"0,1,0,0,0"
15986,15986,p:106632,"0,1,0,0,0"
15987,15987,p:106632,"0,1,0,0,0"
15988,15988,p:106632,"1,0,0,0,0"
15989,15989,p:500,"1,0,0,0,0"
15990,15990,p:32775,"1,0,0,0,0"
15991,15991,p:63380,"1,0,0,0,0"
15992,15992,p:108324,"1,0,0,0,0"
15993,15993,p:104821,"0,1,0,0,0"
15994,15994,p:108351,"1,0,0,0,0"
15995,15995,p:108351,"1,0,0,0,0"
15996,15996,p:107504,"0,1,0,0,0"
15997,15997,p:108373,"1,0,0,0,0"
15998,15998,p:108375,"1,0,0,0,0"
15999,15999,p:108381,"0,0,1,0,0"
16000,16000,p:44423,"0,0,1,0,0"
16001,16001,p:108415,"0,1,0,0,0"
16002,16002,p:108415,"1,0,0,0,0"
16003,16003,p:78705,"1,0,0,0,0"
16004,16004,p:108429,"1,0,0,0,0"
16005,16005,p:79358,"0,1,0,0,0"
16006,16006,p:83338,"1,0,0,0,0"
16007,16007,p:108442,"0,0,1,0,0"
16008,16008,p:83798,"1,0,0,0,0"
16009,16009,p:13744,"0,0,1,0,0"
16010,16010,p:108465,"1,0,0,0,0"
16011,16011,p:47537,"1,0,0,0,0"
16012,16012,p:8409,"1,0,0,0,0"
16013,16013,p:13744,"0,1,0,0,0"
16014,16014,p:108533,"1,0,0,0,0"
16015,16015,p:104105,"0,1,0,0,0"
16016,16016,p:104105,"1,0,0,0,0"
16017,16017,p:97204,"1,0,0,0,0"
16018,16018,p:97204,"0,1,0,0,0"
16019,16019,p:30933,"0,1,0,0,0"
16020,16020,p:30933,"1,0,0,0,0"
16021,16021,p:87385,"0,1,0,0,0"
16022,16022,p:108594,"0,1,0,0,0"
16023,16023,p:108610,"1,0,0,0,0"
16024,16024,p:7039,"1,0,0,0,0"
16025,16025,p:43578,"0,1,0,0,0"
16026,16026,p:108660,"1,0,0,0,0"
16027,16027,p:52149,"1,0,0,0,0"
16028,16028,p:79159,"1,0,0,0,0"
16029,16029,p:108699,"0,0,0,0,1"
16030,16030,p:108699,"0,1,0,0,0"
16031,16031,p:108699,"1,0,0,0,0"
16032,16032,p:108714,"1,0,0,0,0"
16033,16033,p:108714,"0,1,0,0,0"
16034,16034,p:108731,"1,0,0,0,0"
16035,16035,p:97090,"1,0,0,0,0"
16036,16036,p:6021,"0,1,0,0,0"
16037,16037,p:6021,"1,0,0,0,0"
16038,16038,p:107518,"1,0,0,0,0"
16039,16039,p:108743,"1,0,0,0,0"
16040,16040,p:101313,"1,0,0,0,0"
16041,16041,p:108763,"1,0,0,0,0"
16042,16042,p:108763,"0,1,0,0,0"
16043,16043,p:108765,"0,0,1,0,0"
16044,16044,p:29799,"1,0,0,0,0"
16045,16045,p:48258,"1,0,0,0,0"
16046,16046,p:108806,"1,0,0,0,0"
16047,16047,p:108809,"1,0,0,0,0"
16048,16048,p:108809,"1,0,0,0,0"
16049,16049,p:108814,"0,0,1,0,0"
16050,16050,p:108820,"0,1,0,0,0"
16051,16051,p:42138,"1,0,0,0,0"
16052,16052,p:42138,"0,1,0,0,0"
16053,16053,p:108844,"0,1,0,0,0"
16054,16054,p:6788,"1,0,0,0,0"
16055,16055,p:6788,"0,1,0,0,0"
16056,16056,p:108852,"1,0,0,0,0"
16057,16057,p:108853,"0,0,1,0,0"
16058,16058,p:108855,"1,0,0,0,0"
16059,16059,p:108873,"1,0,0,0,0"
16060,16060,p:108874,"0,1,0,0,0"
16061,16061,p:108874,"1,0,0,0,0"
16062,16062,p:108895,"0,1,0,0,0"
16063,16063,p:108895,"1,0,0,0,0"
16064,16064,p:108898,"0,1,0,0,0"
16065,16065,p:108904,"1,0,0,0,0"
16066,16066,p:108904,"0,0,0,0,1"
16067,16067,p:108945,"1,0,0,0,0"
16068,16068,p:108961,"1,0,0,0,0"
16069,16069,p:108971,"1,0,0,0,0"
16070,16070,p:108983,"0,0,1,0,0"
16071,16071,p:108985,"0,0,1,0,0"
16072,16072,p:108997,"1,0,0,0,0"
16073,16073,p:109047,"1,0,0,0,0"
16074,16074,p:109057,"1,0,0,0,0"
16075,16075,p:3986,"1,0,0,0,0"
16076,16076,p:85873,"1,0,0,0,0"
16077,16077,p:85873,"0,1,0,0,0"
16078,16078,p:4475,"1,0,0,0,0"
16079,16079,p:109120,"0,0,0,0,1"
16080,16080,p:109137,"1,0,0,0,0"
16081,16081,p:109149,"0,1,0,0,0"
16082,16082,p:57079,"0,0,1,0,0"
16083,16083,p:78710,"0,1,0,0,0"
16084,16084,p:109164,"0,1,0,0,0"
16085,16085,p:109190,"0,0,1,0,0"
16086,16086,p:109201,"1,0,0,0,0"
16087,16087,p:109202,"0,1,0,0,0"
16088,16088,p:109202,"1,0,0,0,0"
16089,16089,p:65075,"1,0,0,0,0"
16090,16090,p:109235,"1,0,0,0,0"
16091,16091,p:109235,"0,1,0,0,0"
16092,16092,p:109272,"1,0,0,0,0"
16093,16093,p:28940,"1,0,0,0,0"
16094,16094,p:28940,"0,1,0,0,0"
16095,16095,p:78107,"1,0,0,0,0"
16096,16096,p:109216,"0,1,0,0,0"
16097,16097,p:109217,"0,0,1,0,0"
16098,16098,p:109217,"0,1,0,0,0"
16099,16099,p:109222,"1,0,0,0,0"
16100,16100,p:51286,"1,0,0,0,0"
16101,16101,p:51286,"0,1,0,0,0"
16102,16102,p:109220,"1,0,0,0,0"
16103,16103,p:109220,"0,0,0,0,1"
16104,16104,p:109315,"0,1,0,0,0"
16105,16105,p:109315,"1,0,0,0,0"
16106,16106,p:45227,"0,0,1,0,0"
16107,16107,p:109330,"0,1,0,0,0"
16108,16108,p:109330,"1,0,0,0,0"
16109,16109,p:105586,"0,1,0,0,0"
16110,16110,p:105548,"1,0,0,0,0"
16111,16111,p:109362,"1,0,0,0,0"
16112,16112,p:74763,"1,0,0,0,0"
16113,16113,p:109400,"1,0,0,0,0"
16114,16114,p:109400,"0,1,0,0,0"
16115,16115,p:104120,"1,0,0,0,0"
16116,16116,p:109410,"0,1,0,0,0"
16117,16117,p:104995,"0,1,0,0,0"
16118,16118,p:104995,"0,1,0,0,0"
16119,16119,p:109444,"1,0,0,0,0"
16120,16120,p:104349,"1,0,0,0,0"
16121,16121,p:109463,"1,0,0,0,0"
16122,16122,p:109467,"1,0,0,0,0"
16123,16123,p:109467,"0,0,0,0,1"
16124,16124,p:109467,"0,1,0,0,0"
16125,16125,p:109469,"1,0,0,0,0"
16126,16126,p:109470,"0,0,1,0,0"
16127,16127,p:109471,"1,0,0,0,0"
16128,16128,p:109473,"0,0,1,0,0"
16129,16129,p:9772,"1,0,0,0,0"
16130,16130,p:106058,"1,0,0,0,0"
16131,16131,p:106058,"0,1,0,0,0"
16132,16132,p:109503,"1,0,0,0,0"
